0.03875969,0.96899223,-0.36434108,0.53488374,-0.65891474,0.53488374,0.68992245,0.45736435,0.68992245,0.4108527,-0.069767445,0.31782946,0.4883721,0.19379845,-0.53488374,0.069767445,0.42635658,0.6124031,-0.17829457,-0.42635658,-0.4883721,0.30232558,0.51937985,-0.95348835,-0.93798447,0.023255814,-0.44186047,0.90697676,0.92248064,0.5503876,-0.56589144,0.8914729,-0.27131784,0.82945734,-0.79844964,-0.7209302,-0.19379845,0.53488374,-0.751938,-0.90697676,0.79844964,0.51937985,-0.2868217,-0.96899223,0.13178295,0.5968992,0.56589144,0.19379845,-0.82945734,-0.8449612,0.64341086,-0.51937985,-0.53488374,-0.3488372,0.76744187,0.875969,-0.53488374,-0.6124031,-0.90697676,-0.8449612,-0.96899223,-0.08527132,-0.7364341,0.1627907,-0.14728682,-0.875969,-0.56589144,0.51937985,-0.39534885,-0.503876,0.53488374,-0.6744186,0.7209302,0.9844961,-0.03875969,-0.6744186,0.78294575,-0.875969,0.96899223,-0.7209302,-0.96899223,-0.03875969,-0.875969,-0.751938,0.6124031,-0.53488374,0.24031007,0.9844961,-0.36434108,-0.4883721
0.054263566,-0.70542634,-0.5813953,0.53488374,0.503876,0.751938,-0.03875969,-0.503876,-0.08527132,-0.054263566,-0.023255814,0.56589144,-0.36434108,-0.023255814,0.3488372,0.27131784,0.11627907,0.7209302,-0.13178295,0.24031007,-0.53488374,0.64341086,0.6744186,-0.17829457,0.36434108,0.1627907,-0.31782946,0.7364341,0.8449612,0.79844964,-0.64341086,0.6124031,-0.68992245,-0.3488372,-0.7364341,0.51937985,-0.4728682,-0.81395346,-0.27131784,0.27131784,0.81395346,0.20930232,-0.65891474,-0.36434108,-0.78294575,-0.56589144,0.13178295,0.45736435,-0.65891474,-0.27131784,0.76744187,-0.44186047,-0.8914729,-0.627907,-0.4883721,-0.4108527,-0.627907,0.14728682,0.42635658,0.45736435,-0.17829457,-0.42635658,-0.3488372,-0.27131784,-0.2868217,-0.27131784,0.03875969,0.30232558,0.2248062,0.054263566,0.8604651,-0.627907,0.68992245,0.11627907,-0.81395346,0.11627907,0.11627907,-0.2868217,-0.42635658,0.25581396,-0.70542634,-0.30232558,0.627907,0.39534885,-0.751938,0.56589144,-0.007751938,0.5968992,-0.37984496,0.007751938
-0.2248062,0.56589144,0.17829457,0.70542634,0.36434108,-0.023255814,0.20930232,-0.503876,0.37984496,0.24031007,0.4883721,0.44186047,-0.6124031,-0.65891474,-0.33333334,-0.37984496,0.20930232,0.13178295,-0.45736435,-0.78294575,0.2868217,-0.53488374,-0.31782946,-0.44186047,-0.5503876,-0.5503876,-0.65891474,-0.3488372,0.36434108,-0.17829457,0.11627907,-0.5813953,0.33333334,-0.20930232,-0.33333334,0.17829457,0.39534885,-0.30232558,0.56589144,0.8449612,0.65891474,0.64341086,0.19379845,0.36434108,-0.069767445,-0.5503876,-0.7209302,-0.95348835,0.68992245,0.627907,-0.8914729,-0.17829457,-0.45736435,0.25581396,0.19379845,0.2868217,-0.31782946,-0.33333334,-0.11627907,-0.5968992,0.069767445,0.1627907,-0.8604651,-0.45736435,-0.44186047,-0.64341086,-0.53488374,-0.03875969,0.24031007,0.45736435,0.20930232,0.90697676,0.5813953,-0.7364341,-0.4728682,-0.17829457,-0.4728682,-0.11627907,0.875969,0.4108527,0.6744186,0.13178295,-0.33333334,-0.51937985,-0.25581396,0.6124031,-0.20930232,0.5813953,-0.4728682,0.03875969
-0.1007752,0.39534885,0.25581396,-0.2868217,-0.4108527,0.42635658,0.4108527,-0.1627907,-0.6744186,-0.5503876,-0.64341086,-0.64341086,0.56589144,-0.17829457,0.44186047,0.08527132,0.45736435,-0.023255814,0.44186047,0.054263566,0.023255814,0.4108527,-0.023255814,0.14728682,0.51937985,0.5968992,-0.503876,0.6124031,-0.68992245,0.6124031,0.7209302,0.14728682,0.79844964,-0.8914729,0.8449612,0.751938,0.70542634,0.53488374,0.81395346,-0.44186047,0.2868217,0.25581396,0.92248064,-0.8604651,-0.92248064,-0.4108527,0.56589144,-0.8914729,-0.6124031,-0.5968992,-0.78294575,0.875969,-0.8449612,-0.90697676,0.8914729,-0.19379845,0.27131784,-0.13178295,0.76744187,-0.45736435,-0.45736435,-0.68992245,-0.751938,-0.1007752,0.875969,-0.4728682,0.11627907,-0.44186047,-0.11627907,-0.53488374,-0.24031007,0.76744187,-0.79844964,-0.5968992,0.90697676,0.31782946,0.13178295,0.95348835,-0.08527132,-0.81395346,0.751938,-0.45736435,-0.82945734,0.2868217,0.8449612,0.5503876,-0.78294575,-0.70542634,-0.5968992,-0.93798447
-0.31782946,0.007751938,0.70542634,0.36434108,0.39534885,0.13178295,-0.6744186,0.19379845,-0.8449612,-0.68992245,0.8914729,0.11627907,-0.36434108,-0.6124031,0.31782946,-0.1627907,0.25581396,-0.19379845,-0.08527132,-0.30232558,0.1627907,-0.3488372,-0.03875969,0.7364341,-0.36434108,-0.007751938,-0.069767445,-0.03875969,0.45736435,-0.6124031,-0.17829457,-0.03875969,0.627907,0.3488372,0.56589144,-0.7364341,-0.007751938,0.68992245,-0.6124031,0.03875969,-0.70542634,0.8449612,-0.11627907,-0.5503876,0.17829457,-0.5503876,0.17829457,0.33333334,-0.5503876,-0.627907,-0.79844964,0.4728682,0.51937985,0.6124031,-0.1627907,0.39534885,-0.82945734,0.6744186,0.27131784,0.5503876,-0.37984496,0.054263566,0.39534885,0.03875969,-0.7364341,0.31782946,0.51937985,-0.56589144,0.8449612,0.14728682,-0.14728682,0.2868217,-0.503876,-0.79844964,0.069767445,-0.1007752,-0.42635658,0.023255814,0.30232558,0.751938,-0.78294575,0.36434108,-0.82945734,-0.56589144,0.5503876,-0.36434108,-0.751938,-0.13178295,-0.79844964,-0.03875969
0.4728682,0.70542634,-0.17829457,0.14728682,0.4728682,0.44186047,0.76744187,0.13178295,0.51937985,0.4883721,-0.93798447,-0.90697676,-0.82945734,-0.08527132,-0.20930232,0.20930232,0.31782946,0.5968992,0.054263566,0.25581396,-0.054263566,0.45736435,0.6124031,-0.24031007,-0.27131784,0.65891474,-0.1627907,-0.5813953,0.24031007,-0.13178295,-0.5813953,0.4108527,0.023255814,0.11627907,-0.5968992,-0.627907,0.054263566,-0.39534885,0.08527132,0.14728682,-0.4108527,0.1007752,0.39534885,0.4108527,0.39534885,-0.069767445,0.4108527,0.751938,-0.70542634,-0.5503876,0.054263566,-0.3488372,0.70542634,0.4108527,-0.44186047,0.82945734,-0.70542634,-0.4728682,0.30232558,-0.2868217,0.8914729,0.25581396,0.36434108,-0.78294575,-0.4728682,-0.76744187,0.44186047,-0.90697676,-0.3488372,0.37984496,0.2868217,0.13178295,-0.30232558,0.56589144,-0.37984496,0.03875969,0.53488374,0.31782946,-0.78294575,0.64341086,-0.069767445,-0.13178295,-0.751938,0.08527132,-0.2248062,-0.79844964,0.069767445,-0.79844964,0.45736435,-0.19379845
0.3488372,0.37984496,0.11627907,0.03875969,-0.70542634,0.2248062,-0.6124031,-0.007751938,0.14728682,-0.64341086,0.68992245,0.023255814,-0.17829457,-0.7364341,-0.27131784,-0.7209302,-0.7364341,-0.627907,-0.8604651,-0.81395346,-0.4728682,-0.76744187,-0.6744186,-0.79844964,-0.76744187,0.6124031,0.3488372,0.44186047,-0.44186047,-0.14728682,0.08527132,0.56589144,0.68992245,-0.17829457,-0.11627907,-0.76744187,0.51937985,-0.19379845,0.023255814,-0.023255814,0.6124031,0.4108527,0.78294575,-0.17829457,-0.31782946,-0.31782946,0.054263566,-0.1007752,0.44186047,0.19379845,0.17829457,0.44186047,-0.17829457,-0.4728682,-0.25581396,-0.4728682,0.5503876,-0.2248062,0.37984496,0.14728682,-0.069767445,0.054263566,0.37984496,0.2868217,0.36434108,0.08527132,0.4883721,0.13178295,-0.42635658,-0.44186047,0.5503876,0.6124031,0.08527132,-0.2248062,-0.1627907,-0.25581396,0.2868217,0.7364341,0.3488372,0.25581396,0.24031007,0.76744187,-0.7209302,-0.39534885,-0.4883721,-0.44186047,-0.25581396,0.4728682,-0.20930232,0.53488374
-0.8449612,-0.90697676,0.65891474,-0.4728682,0.8604651,0.37984496,-0.96899223,-0.023255814,0.023255814,-0.5968992,0.627907,0.5968992,0.627907,0.76744187,0.76744187,0.56589144,0.8914729,-0.3488372,0.8449612,0.11627907,0.93798447,-0.14728682,0.30232558,0.93798447,0.8604651,0.76744187,0.93798447,-0.93798447,-0.95348835,-0.90697676,0.92248064,-0.8914729,0.81395346,0.054263566,0.7209302,0.92248064,-0.33333334,-0.95348835,0.79844964,0.96899223,-0.6744186,-0.6124031,0.2868217,0.6744186,-0.4883721,0.8604651,-0.7364341,0.8449612,0.1007752,0.8914729,-0.1007752,0.7364341,0.24031007,0.96899223,-0.90697676,0.68992245,-0.6124031,-0.4728682,0.79844964,-0.44186047,0.13178295,-0.08527132,0.8914729,-0.8914729,-0.64341086,-0.53488374,0.8449612,-0.36434108,0.8914729,-0.8914729,-0.8604651,0.93798447,0.5503876,-0.5968992,-0.17829457,-0.82945734,0.96899223,0.14728682,-0.8604651,0.2248062,0.92248064,-0.7209302,0.627907,-0.7209302,-0.65891474,-0.4883721,0.81395346,0.17829457,0.95348835,0.93798447
0.5813953,0.39534885,0.3488372,-0.1627907,-0.36434108,-0.8449612,-0.503876,0.5813953,0.17829457,0.20930232,0.14728682,-0.96899223,-0.8604651,-0.6744186,-0.9844961,-0.64341086,-0.82945734,-0.81395346,-0.79844964,-0.4883721,-0.93798447,-0.82945734,-0.5968992,-0.24031007,-0.13178295,-0.03875969,0.2248062,0.68992245,-0.25581396,0.13178295,-0.37984496,0.3488372,-0.30232558,0.4108527,0.78294575,-0.44186047,-0.25581396,-0.27131784,0.627907,-0.51937985,0.36434108,-0.023255814,0.5968992,0.5968992,0.24031007,0.25581396,0.37984496,-0.5503876,-0.5813953,-0.13178295,-0.03875969,-0.069767445,0.51937985,-0.503876,0.2248062,-0.64341086,-0.37984496,-0.30232558,-0.25581396,0.4108527,-0.4883721,0.5968992,-0.2868217,0.33333334,-0.054263566,0.2868217,0.33333334,-0.20930232,-0.751938,-0.4883721,0.2868217,0.11627907,-0.19379845,0.33333334,0.503876,0.19379845,-0.1007752,-0.27131784,0.7364341,0.03875969,-0.30232558,0.19379845,-0.5503876,0.19379845,-0.24031007,-0.2868217,-0.4883721,0.13178295,0.08527132,-0.17829457
0.64341086,-0.19379845,0.7364341,0.44186047,0.007751938,0.2248062,-0.03875969,-0.39534885,0.5503876,-0.4108527,0.42635658,0.054263566,0.24031007,-0.20930232,-0.76744187,-0.24031007,-0.25581396,-0.023255814,-0.503876,-0.51937985,-0.4108527,-0.36434108,-0.007751938,-0.36434108,0.25581396,-0.503876,-0.39534885,0.6124031,-0.24031007,0.33333334,0.20930232,-0.39534885,0.27131784,0.11627907,-0.4728682,-0.64341086,-0.503876,-0.65891474,-0.023255814,0.2868217,0.36434108,0.11627907,0.08527132,-0.20930232,-0.1627907,0.13178295,0.3488372,0.054263566,-0.24031007,0.24031007,-0.27131784,0.2868217,-0.42635658,-0.27131784,-0.14728682,-0.92248064,0.11627907,-0.2248062,-0.56589144,-0.5813953,0.007751938,0.27131784,-0.5968992,-0.30232558,0.36434108,0.45736435,-0.68992245,-0.17829457,0.03875969,-0.503876,-0.1627907,-0.007751938,-0.42635658,-0.08527132,0.2868217,-0.37984496,0.007751938,0.5813953,-0.30232558,-0.2248062,0.2868217,0.03875969,-0.4883721,0.27131784,-0.1627907,0.7364341,0.33333334,0.6744186,-0.68992245,-0.4883721
